District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Solapur,Black,50,40,20,7,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
Solapur,Black,55,40,20,7,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
Solapur,Black,60,40,20,7,400,30,Soybean,20:20:20 NPK,https://youtu.be/EhyW9blAneM
Solapur,Black,40,30,30,6,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,45,30,30,6,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,50,30,30,6,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,55,30,30,6,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,60,30,30,6,300,20,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,40,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,45,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,50,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,55,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,60,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,40,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,45,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,50,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,55,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,60,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Solapur,Black,20,40,20,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,40,20,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,40,20,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,50,30,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,50,30,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,50,30,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,40,25,6,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,40,25,6,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,40,25,6,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,50,20,7,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,50,20,7,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,50,20,7,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,40,30,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,40,30,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,40,30,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,20,50,25,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,25,50,25,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Black,30,50,25,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Solapur,Red,30,20,20,6,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,35,20,20,6,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,40,20,20,6,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,30,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,35,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,40,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,30,30,20,7,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,35,30,20,7,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,40,30,20,7,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Solapur,Red,30,20,25,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,35,20,25,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,40,20,25,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,30,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,35,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,40,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,30,30,25,7,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,35,30,25,7,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Red,40,30,25,7,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Solapur,Black,60,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip8
Solapur,Black,65,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip9
Solapur,Black,70,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip10
Solapur,Black,75,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip11
Solapur,Black,80,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip12
Solapur,Black,60,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip13
Solapur,Black,65,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip14
Solapur,Black,70,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip15
Solapur,Black,75,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip16
Solapur,Black,80,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip17
Solapur,Black,60,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip18
Solapur,Black,65,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip19
Solapur,Black,70,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip20
Solapur,Black,75,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip21
Solapur,Black,80,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip22
Solapur,Black,60,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip23
Solapur,Black,65,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip24
Solapur,Black,70,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip25
Solapur,Black,75,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip26
Solapur,Black,80,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip27
Solapur,Black,60,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip28
Solapur,Black,65,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip29
Solapur,Black,70,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip30
Solapur,Black,75,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip31
Solapur,Black,80,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip32
Solapur,Black,60,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip33
Solapur,Black,65,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip34
Solapur,Black,70,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip35
Solapur,Black,75,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip36
Solapur,Black,80,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip37
Solapur,Black,60,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip38
Solapur,Black,65,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip39
Solapur,Black,70,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip40
Solapur,Black,75,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip41
Solapur,Black,80,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip42
Solapur,Black,60,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip43
Solapur,Black,65,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip44
Solapur,Black,70,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip45
Solapur,Black,75,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip46
Solapur,Black,80,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip47
Solapur,Black,60,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip48
Solapur,Black,65,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip49
Solapur,Black,70,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip50
Solapur,Black,75,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip51
Solapur,Black,80,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip52
Solapur,Black,60,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8
Solapur,Black,65,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9
Solapur,Black,70,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10
Solapur,Black,75,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM11
Solapur,Black,80,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM12
Solapur,Black,60,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13
Solapur,Black,65,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM14
Solapur,Black,70,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM15
Solapur,Black,75,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM16
Solapur,Black,80,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM17
Solapur,Black,60,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM18
Solapur,Black,65,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM19
Solapur,Black,70,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM20
Solapur,Black,75,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM21
Solapur,Black,80,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM22
Solapur,Black,60,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM23
Solapur,Black,65,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM24
Solapur,Black,70,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM25
Solapur,Black,75,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM26
Solapur,Black,80,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM27
Solapur,Black,60,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM28
Solapur,Black,65,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM29
Solapur,Black,70,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM30
Solapur,Black,75,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM31
Solapur,Black,80,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM32
Solapur,Black,60,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM33
Solapur,Black,65,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM34
Solapur,Black,70,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM35
Solapur,Black,75,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM36
Solapur,Black,80,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM37
Solapur,Black,60,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM38
Solapur,Black,65,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM39
Solapur,Black,70,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM40
Solapur,Black,75,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM41
Solapur,Black,80,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM42
Solapur,Black,60,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM43
Solapur,Black,65,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM44
Solapur,Black,70,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM45
Solapur,Black,75,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM46
Solapur,Black,80,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM47
Solapur,Black,60,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM48
Solapur,Black,65,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM49
Solapur,Black,70,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM50
Solapur,Black,75,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM51
Solapur,Black,80,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM52
Satara,Red,50,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Black,40,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,45,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,50,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,40,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,45,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,50,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,40,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,45,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,50,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,40,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,45,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,50,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Red,80,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,85,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,90,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,95,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,100,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,105,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,110,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,115,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,120,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,80,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,85,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,90,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,95,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,100,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,105,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,110,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,115,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,120,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,80,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,85,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,90,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,95,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,100,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,105,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,110,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,115,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,120,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,80,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,85,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,90,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,95,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,100,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,105,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,110,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,115,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,120,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,80,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,85,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,90,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,95,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,100,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,105,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,110,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,115,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,120,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,80,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
